Index,V1,V2,Noise,class
900,440,369,365,0
901,395,351,359
902,369,345,362
903,307,351,353
904,429,386,359
905,358,318,367
906,382,371,356
907,353,359,366
908,396,378,362
909,338,368,366
910,376,365,362
911,326,343,349
912,397,357,359
913,336,363,357
914,361,358,358
915,304,367,357
916,352,369,365
917,307,363,355
918,336,362,366
919,335,363,369
920,312,395,372
921,349,361,369
922,303,362,359
923,221,359,356
924,602,361,355
925,362,358,352
926,360,360,354
927,149,362,353
928,341,360,352
929,289,359,352
930,286,359,354
931,494,359,354
932,448,359,354
933,405,359,353
934,285,360,352
935,253,359,353
936,225,359,352
937,178,369,367
938,161,462,430
939,198,518,492
940,310,549,519
941,397,530,514
942,432,535,507
943,429,469,474
944,407,449,458
945,373,410,437
946,335,439,432
947,386,467,454
948,339,459,453
949,374,459,450
950,298,464,456
951,410,441,446
952,375,440,434
953,367,429,421
954,374,420,426
955,375,414,408
956,360,409,411
957,436,387,393
958,375,369,371
959,368,345,349
960,389,366,363
961,355,359,356
962,354,403,379
963,428,393,391
964,347,408,388
965,358,390,389
966,413,371,371
967,324,379,367
968,349,336,353
969,333,377,363
970,372,367,365
971,366,346,351
972,401,366,353
973,333,342,342
974,334,339,343
975,346,337,333
976,364,349,341
977,364,350,341
978,384,339,336
979,435,333,321
980,335,308,320
981,347,317,315
982,391,261,304
983,312,331,322
984,379,334,322
985,309,325,318
986,353,303,338
987,321,348,339
988,348,317,325
989,373,341,331
990,313,325,331
991,393,348,325
992,342,333,329
993,376,339,325
994,329,338,341
995,363,342,335
996,357,336,324
997,374,334,336
998,379,343,331
999,351,341,345
