Index,V1,V2,Noise,class
280,359,349,354,0
281,271,346,353
282,399,336,354
283,303,365,343
284,330,367,356
285,317,357,350
286,301,351,359
287,320,373,363
288,326,314,347
289,321,371,355
290,290,352,350
291,300,355,351
292,316,361,355
293,302,354,355
294,326,319,326
295,299,355,345
296,331,378,351
297,287,365,364
298,349,368,357
299,281,330,326
300,280,291,277
301,550,233,196
302,353,0,90
303,438,0,42
304,340,0,107
305,0,712,445
306,0,584,452
307,409,467,463
308,528,362,374
309,712,398,374
310,710,295,308
311,553,210,243
312,367,198,223
313,389,145,195
314,123,252,219
315,47,173,191
316,131,313,325
317,210,437,372
318,338,374,374
319,460,341,335
320,512,405,381
321,402,400,362
322,466,341,345
323,509,301,266
324,469,368,325
325,325,247,313
326,394,488,406
327,226,455,418
328,314,349,368
329,322,409,375
330,340,279,361
331,388,461,406
332,308,381,384
333,482,344,336
334,362,361,272
335,421,352,404
336,322,390,410
337,288,450,412
338,254,425,410
339,351,391,401
340,370,371,355
341,401,432,405
342,329,442,384
343,367,417,396
344,256,395,384
345,345,275,363
346,344,412,362
347,361,354,353
348,344,397,383
349,321,340,334
350,283,376,366
351,293,431,384
352,313,271,360
353,307,421,402
354,348,381,363
355,347,377,382
356,244,391,354
357,346,276,345
358,307,403,371
359,319,235,303
360,329,404,371
