Index,V1,V2,Noise,class
1316,367,334,342,0
1317,361,310,315
1318,379,336,328
1319,372,349,339
1320,328,337,337
1321,387,341,333
1322,328,325,335
1323,339,348,332
1324,402,333,323
1325,399,381,342
1326,362,322,345
1327,357,353,329
1328,374,360,348
1329,342,356,344
1330,392,352,357
1331,299,364,354
1332,355,358,353
1333,580,360,355
1334,430,358,352
1335,585,360,354
1336,0,359,351
1337,316,359,355
1338,322,359,354
1339,289,359,354
1340,459,359,355
1341,522,359,355
1342,434,359,353
1343,331,359,353
1344,303,359,352
1345,231,359,351
1346,203,365,368
1347,180,422,397
1348,269,466,447
1349,343,527,480
1350,424,481,441
1351,382,481,463
1352,437,425,428
