Index,V1,V2,Noise,class
675,373,376,357,0
676,369,328,345
677,356,358,345
678,366,341,338
679,363,339,343
680,313,346,347
681,321,317,338
682,400,341,334
683,356,342,327
684,389,355,329
685,366,342,331
686,372,345,348
687,366,356,342
688,423,332,329
689,355,339,340
690,337,333,332
691,348,366,344
692,250,352,347
693,290,358,349
694,575,359,355
695,372,361,352
696,400,359,354
697,0,361,349
698,113,360,358
699,503,359,354
700,235,360,353
701,550,359,356
702,522,360,357
703,504,359,356
704,388,358,352
705,210,359,350
706,132,359,349
707,93,360,352
708,92,384,374
709,220,427,405
710,311,548,490
711,384,540,497
712,404,474,468
713,410,458,456
714,370,420,417
715,379,401,401
716,277,417,408
717,367,426,418
718,364,427,426
719,364,434,428
720,260,439,420
721,325,419,425
722,339,454,432
723,332,397,411
724,374,416,426
725,337,430,413
726,361,410,407
727,366,388,391
728,318,382,359
729,369,391,380
730,355,371,365
731,398,351,347
732,360,389,363
733,456,396,381
734,321,391,382
735,421,383,383
736,404,388,377
737,391,365,365
738,414,353,362
739,402,349,359
740,388,350,347
741,468,386,355
742,423,351,343
743,327,364,354
744,362,327,344
745,400,357,356
746,410,369,361
747,393,325,352
748,428,356,352
749,389,357,347
750,396,349,336
