Index,V1,V2,Noise,class
760,288,374,364,0
761,341,381,381
762,360,353,351
763,376,380,372
764,334,398,377
765,287,362,361
766,307,370,370
767,383,359,347
768,344,359,362
769,357,350,350
770,313,401,384
771,401,379,374
772,276,369,367
773,396,356,348
774,321,320,350
775,318,387,348
776,310,318,373
777,322,409,374
778,269,358,361
779,169,360,361
780,603,359,356
781,219,356,357
782,599,364,353
783,25,360,353
784,289,359,351
785,411,358,355
786,569,360,359
787,710,360,359
788,582,359,354
789,215,359,351
790,113,359,349
791,93,359,349
792,84,359,349
793,101,353,352
794,245,422,397
795,403,447,415
796,414,448,415
797,475,420,402
798,454,375,360
799,444,383,371
800,403,360,367
801,342,358,359
802,347,375,359
803,295,393,399
804,276,414,413
805,297,423,406
806,296,399,414
807,370,404,401
808,354,385,388
809,366,385,383
810,384,387,373
811,299,390,392
812,405,391,378
813,344,346,361
814,296,361,343
815,337,351,351
816,344,297,313
817,307,403,373
818,418,398,380
819,361,380,370
820,359,362,367
821,351,367,358
