Index,V1,V2,Noise,class
351,383,331,349,0
352,337,339,349
353,356,344,339
354,379,362,345
355,359,330,356
356,285,360,345
357,379,336,348
358,365,350,331
359,290,333,352
360,335,366,352
361,301,333,335
362,356,355,339
363,351,335,324
364,300,294,331
365,342,362,352
366,343,349,352
367,329,353,337
368,255,317,340
369,421,362,345
370,473,361,351
371,465,358,344
372,257,358,358
373,375,361,350
374,266,357,353
375,207,359,355
376,397,360,355
377,632,359,358
378,518,359,356
379,428,359,353
380,279,359,351
381,191,359,352
382,173,360,350
383,94,361,359
384,186,463,421
385,288,528,479
386,305,540,512
387,415,513,503
388,409,486,486
389,379,451,443
390,357,366,376
391,254,446,413
392,270,456,430
393,227,441,428
394,229,466,453
395,368,482,456
396,280,436,433
397,303,480,448
398,304,439,447
399,321,442,440
400,371,411,429
401,326,423,401
402,314,414,396
403,346,426,390
404,352,379,376
405,328,391,386
406,330,342,356
407,422,375,353
408,320,347,350
409,406,436,399
410,371,387,376
411,386,357,374
412,390,354,364
413,361,313,337
414,370,359,353
415,493,345,341
416,341,337,337
417,378,345,336
418,349,324,309
419,376,338,322
420,362,322,319
421,347,363,333
422,357,322,333
423,322,360,332
424,374,321,329
425,328,379,355
426,398,358,342
427,403,315,336
428,326,357,321
429,346,301,314
430,336,400,343
