Index,V1,V2,Noise,class
145,399,381,366,0
146,452,379,366
147,323,349,351
148,388,375,365
149,359,372,365
150,440,381,371
151,359,376,368
152,392,330,369
153,403,380,369
154,359,360,370
155,387,364,365
156,384,368,368
157,368,363,358
158,277,359,353
159,402,359,354
160,330,359,350
161,302,360,349
162,0,366,349
163,0,356,348
164,22,360,351
165,613,360,357
166,497,359,360
167,709,359,358
168,471,358,354
169,242,359,354
170,228,360,356
171,314,360,351
172,112,359,358
173,53,468,419
174,163,433,448
175,237,494,446
176,429,371,362
177,431,474,407
178,414,409,435
179,623,407,402
180,581,358,383
181,469,360,367
182,357,422,379
183,349,417,378
184,326,388,356
185,328,492,423
186,386,380,386
187,398,379,382
188,378,371,368
189,470,379,382
190,418,402,381
191,477,356,381
192,438,407,382
193,433,362,361
194,376,357,373
195,356,436,402
196,374,394,382
197,408,354,389
198,447,459,412
199,390,422,385
200,360,397,374
201,470,424,381
202,430,316,364
203,428,384,364
204,374,146,297
205,362,457,380
206,448,349,379
207,450,433,392
208,419,326,328
209,408,359,371
210,316,328,298
211,428,417,364
212,476,427,375
213,351,339,374
214,514,366,316
215,386,271,366
216,303,387,337
217,321,409,377
218,376,399,378
219,463,333,353
220,323,365,353
221,428,368,351
222,285,384,366
223,281,326,337
224,274,398,366
225,365,340,341
226,381,369,345
227,390,336,334
228,312,360,346
229,260,342,342
230,324,318,333
231,370,382,350
232,380,367,346
233,321,368,338
234,364,355,349
235,248,367,355
236,372,325,329
237,278,381,363
238,398,351,328
239,338,338,342
