Index,V1,V2,Noise,class
425,306,321,336,1
426,321,359,339
427,303,329,336
428,352,366,341
429,370,320,339
430,292,370,357
431,346,317,344
432,286,372,351
433,433,364,341
434,231,331,325
435,400,270,243
436,280,387,293
437,314,280,313
438,343,365,333
439,224,359,350
440,663,359,349
441,552,357,357
442,402,360,350
443,0,359,347
444,0,358,350
445,379,359,356
446,498,360,357
447,712,359,358
448,600,358,355
449,457,359,352
450,106,359,352
451,96,359,351
452,81,369,381
453,192,518,476
454,232,643,569
455,447,655,610
456,493,680,644
457,427,621,630
458,485,564,566
459,347,529,537
460,356,459,473
461,320,455,467
462,308,480,484
463,416,494,452
464,444,592,532
465,368,573,536
466,399,454,489
467,366,524,497
468,424,369,363
469,436,468,422
470,517,453,424
471,360,415,412
472,335,437,425
473,377,414,399
474,370,411,413
475,520,385,399
476,418,427,405
477,424,435,414
478,380,406,387
479,373,455,424
480,406,393,403
481,450,437,421
482,409,393,386
483,417,393,401
484,368,380,376
485,368,354,376
486,358,385,371
487,423,349,349
488,401,396,364
489,369,359,372
490,350,361,364
491,383,358,356
492,334,368,354
493,365,329,333
494,413,397,353
495,366,350,351
496,366,366,354
497,371,351,338
498,335,303,349
499,373,362,340
500,348,319,346
