Index,V1,V2,Noise,class
520,311,332,325,0
521,382,326,323
522,331,336,333
523,356,349,341
524,412,325,336
525,403,326,331
526,334,327,325
527,373,333,333
528,329,336,330
529,315,366,347
530,474,310,321
531,360,362,311
532,376,356,338
533,280,381,352
534,351,356,350
535,362,351,353
536,344,350,351
537,300,359,352
538,457,358,354
539,465,358,354
540,480,356,356
541,272,363,352
542,0,359,354
543,386,360,352
544,156,360,352
545,338,359,354
546,472,359,355
547,531,358,354
548,317,359,353
549,391,359,353
550,241,359,352
551,111,359,355
552,117,412,396
553,79,503,476
554,212,586,555
555,413,610,579
556,520,561,552
557,456,511,512
558,409,411,440
559,422,402,415
560,336,397,404
561,363,437,422
562,377,480,460
563,417,496,476
564,395,501,491
565,362,481,480
566,378,454,460
567,286,413,418
568,361,389,408
569,407,440,419
570,357,404,405
571,426,399,395
572,412,389,387
573,376,389,376
574,317,394,382
575,380,401,393
576,370,412,395
577,375,414,403
578,406,418,397
579,369,413,405
580,345,388,389
581,289,383,376
582,399,367,367
583,396,366,357
584,330,327,326
585,354,347,343
586,364,358,339
587,419,348,347
588,326,351,345
589,374,326,328
