Index,V1,V2,Noise,class
256,379,336,295,0
257,387,319,336
258,341,306,297
259,353,327,311
260,357,316,292
261,334,219,260
262,492,40,168
263,319,390,301
264,348,391,317
265,276,356,342
266,264,360,344
267,712,354,355
268,653,359,347
269,711,358,357
270,707,360,350
271,42,359,350
272,81,360,352
273,245,360,354
274,528,359,357
275,712,359,357
276,598,359,355
277,371,359,353
278,292,359,352
279,144,359,351
280,122,358,360
281,107,431,420
282,260,525,470
283,441,489,477
284,624,485,487
285,569,425,430
286,527,391,422
287,447,332,393
288,207,391,393
289,329,417,402
290,277,435,420
291,339,460,447
292,392,438,434
293,276,445,436
294,325,464,430
295,323,425,423
296,276,409,425
297,300,411,401
298,321,443,418
299,273,406,413
300,295,460,428
301,358,416,422
302,356,424,412
303,415,363,402
304,350,459,416
305,341,447,443
306,329,460,442
307,370,391,424
