Index,V1,V2,Noise,class
221,400,364,357,0
222,425,398,376
223,352,350,340
224,257,340,315
225,706,221,206
226,400,0,93
227,368,0,48
228,381,0,17
229,0,468,409
230,0,712,572
231,414,505,509
232,320,469,472
233,533,414,417
234,690,329,354
235,469,188,237
236,455,184,193
237,170,168,169
238,0,201,218
239,0,302,272
240,0,306,313
241,112,436,377
242,395,358,351
243,424,299,348
244,446,346,344
245,468,330,330
246,438,288,307
247,378,321,308
248,207,396,355
249,190,380,370
250,124,395,356
251,333,339,336
252,349,371,356
253,429,284,284
254,385,362,347
255,274,379,336
256,346,313,356
257,296,347,317
258,342,320,314
259,380,382,355
260,349,404,365
