Index,V1,V2,Noise,class
810,321,369,363,1
811,384,343,358
812,335,386,368
813,377,352,345
814,301,387,376
815,385,375,357
816,369,357,354
817,386,349,340
818,308,383,359
819,394,380,372
820,327,363,368
821,464,348,337
822,325,306,327
823,361,368,384
824,322,408,377
825,192,381,381
826,399,359,362
827,238,359,359
828,563,360,357
829,378,358,353
830,291,360,349
831,473,358,355
832,424,359,351
833,323,359,353
834,348,360,354
835,538,359,358
836,592,359,354
837,320,359,352
838,231,358,351
839,212,359,350
840,109,360,349
841,88,351,338
842,161,449,418
843,350,538,486
844,365,512,500
845,439,519,496
846,388,464,465
847,330,426,436
848,300,417,407
849,326,385,394
850,316,445,410
851,273,424,416
852,285,423,422
853,267,451,429
854,306,444,431
855,367,452,435
856,301,429,422
857,325,423,415
858,310,413,406
859,334,386,403
860,306,432,410
861,318,398,389
862,312,396,395
863,340,398,388
864,308,373,380
865,327,357,376
866,307,401,381
867,370,405,390
868,379,385,383
869,321,402,395
870,394,386,381
871,310,382,375
872,342,361,364
873,355,360,358
874,372,366,371
875,387,374,367
876,333,363,360
877,385,368,359
878,340,363,350
879,375,368,352
880,322,351,356
881,402,360,348
882,400,367,359
883,380,355,353
884,391,350,352
885,352,346,342
886,377,329,332
887,387,357,345
888,421,342,340
889,367,347,348
890,391,353,346
891,362,330,344
892,373,358,346
893,351,334,335
894,388,372,350
895,405,344,341
896,356,340,330
897,369,362,342
898,356,319,323
899,351,353,332
