Index,V1,V2,Noise,class
231,396,339,351,0
232,372,375,353
233,350,357,347
234,354,368,347
235,342,333,343
236,368,356,364
237,333,357,356
238,381,346,360
239,310,375,351
240,413,358,354
241,334,367,365
242,323,318,339
243,379,373,356
244,399,299,349
245,350,364,352
246,301,370,358
247,413,351,348
248,324,375,357
249,339,358,353
250,318,359,356
251,447,359,352
252,148,359,352
253,10,366,350
254,0,359,348
255,350,359,356
256,421,359,353
257,439,359,356
258,478,359,357
259,472,359,356
260,384,359,354
261,294,359,351
262,224,360,350
263,183,359,349
264,77,372,358
265,150,367,380
266,217,460,411
267,370,495,443
268,403,439,430
269,449,406,406
270,428,371,368
271,322,327,361
272,392,377,374
273,311,400,381
274,280,417,413
275,277,432,409
276,356,436,423
277,345,409,407
278,281,419,398
279,404,373,399
280,347,407,421
281,342,408,408
282,339,391,406
283,358,408,396
284,322,351,382
285,362,385,382
286,380,353,362
287,344,384,369
288,369,368,373
289,393,383,398
290,391,396,378
291,422,397,391
292,354,378,382
293,388,382,372
294,364,345,359
295,401,376,363
296,346,375,363
297,461,361,363
298,361,354,383
299,362,357,378
300,383,388,383
