Index,V1,V2,Noise,class
526,357,361,359,0
527,373,372,369
528,398,364,361
529,407,364,355
530,390,346,347
531,367,338,362
532,329,357,358
533,347,387,361
534,281,358,354
535,459,360,356
536,539,357,354
537,441,358,353
538,356,361,351
539,0,363,350
540,146,358,352
541,263,359,355
542,463,359,356
543,462,359,354
544,314,359,354
545,342,359,352
546,216,360,350
547,58,360,350
548,92,359,350
549,0,420,420
550,77,484,484
551,367,649,566
552,423,600,560
553,445,484,511
554,526,527,493
555,509,407,444
556,386,423,426
557,483,410,413
558,407,447,430
559,363,476,448
560,327,466,466
561,413,470,462
562,368,401,422
563,388,407,401
564,335,420,407
565,497,407,408
566,486,407,404
567,503,386,393
568,438,377,381
569,428,382,375
570,364,419,395
571,410,391,417
572,413,441,425
573,411,465,432
574,421,462,434
575,436,474,451
576,384,441,436
577,372,417,413
578,345,404,402
579,378,376,392
580,349,378,390
581,427,393,390
582,409,376,380
583,361,385,379
584,351,371,365
585,351,359,368
586,396,367,366
587,409,354,344
588,388,381,363
589,419,326,352
590,375,371,346
591,415,359,344
592,297,329,339
593,413,333,324
594,348,342,333
595,387,351,346
596,316,358,343
597,278,333,343
598,310,342,337
599,311,342,338
600,345,337,341
