Index,V1,V2,Noise,class
411,375,372,369,1
412,357,368,368
413,341,362,367
414,367,353,365
415,331,397,370
416,328,364,381
417,329,392,386
418,369,387,384
419,296,383,380
420,330,367,363
421,215,359,357
422,469,359,356
423,461,357,348
424,194,358,355
425,507,362,351
426,115,362,352
427,137,359,353
428,134,360,350
429,260,359,343
430,482,358,351
431,372,359,352
432,312,359,350
433,169,361,352
434,346,359,351
435,140,375,371
436,267,423,403
437,83,514,486
438,202,626,557
439,300,584,573
440,484,522,522
441,365,521,511
442,461,436,454
443,454,396,408
444,355,403,420
445,287,451,439
446,342,478,463
447,342,489,475
448,405,492,476
449,339,450,453
450,341,416,426
451,303,387,389
452,294,402,384
453,337,335,361
454,322,398,380
455,490,385,384
456,347,374,366
457,373,366,360
458,301,371,361
459,271,377,380
460,327,394,382
461,394,349,385
462,390,399,371
463,306,345,360
464,326,376,358
465,394,342,344
466,382,325,329
467,382,341,329
468,394,314,325
469,408,321,322
470,329,289,313
