Index,V1,V2,Noise,class
421,337,382,321,1
422,334,322,330
423,612,188,261
424,572,201,217
425,422,0,101
426,167,139,201
427,357,712,486
428,66,539,484
429,277,485,481
430,590,463,458
431,616,393,405
432,696,298,322
433,494,205,242
434,428,192,203
435,239,222,233
436,135,364,325
437,79,424,384
438,120,481,420
439,268,482,441
440,482,424,408
441,515,363,382
442,590,308,335
443,532,323,338
444,533,340,334
445,441,351,365
446,441,390,394
447,309,431,409
448,335,413,423
449,217,428,417
450,335,339,395
451,408,431,403
452,436,393,392
453,533,404,394
454,423,337,362
455,426,387,369
