Index,V1,V2,Noise,class
561,345,343,334,0
562,285,390,366
563,339,354,346
564,297,394,373
565,374,386,370
566,349,343,363
567,378,358,369
568,338,379,349
569,358,365,363
570,338,376,365
571,328,365,369
572,284,372,360
573,266,357,355
574,518,359,355
575,356,359,348
576,64,359,353
577,113,363,348
578,430,360,353
579,389,359,350
580,328,359,356
581,410,359,355
582,446,359,358
583,556,359,357
584,372,359,353
585,90,359,350
586,142,359,350
587,122,359,363
588,199,432,425
589,243,522,478
590,335,558,520
591,431,528,502
592,414,480,484
593,442,451,452
594,406,410,433
595,434,400,413
596,379,411,420
597,319,440,435
598,332,453,445
599,329,478,451
600,288,450,444
601,396,452,441
602,404,416,417
603,392,407,438
604,449,421,413
605,366,425,419
606,337,408,419
607,471,405,392
608,374,388,396
609,441,375,360
610,386,362,394
611,495,398,391
612,390,392,389
613,475,393,379
614,376,426,389
615,410,356,390
616,454,401,387
617,428,359,369
618,472,395,379
619,389,345,359
620,432,331,334
621,394,358,344
622,414,315,338
623,417,378,346
624,423,336,346
625,394,327,334
