Index,V1,V2,Noise,class 
831,360,359,353,0
832,357,359,354
833,358,359,354
834,357,359,354
835,357,360,354
836,358,359,355
837,357,359,355
838,371,344,327
839,666,286,338
840,712,237,314
841,713,126,267
842,713,283,305
843,712,274,327
844,493,301,307
845,535,326,325
846,465,353,385
847,389,411,378
848,515,370,374
849,417,331,349
850,613,389,361
851,560,303,335
852,653,293,327
853,549,323,339
854,468,325,341
855,517,361,361
856,466,334,360
857,460,350,345
858,451,337,326
859,438,391,357
860,410,327,324
861,424,320,321
862,376,353,333
863,362,346,337
864,392,363,345
865,364,337,333
866,351,271,324
867,403,361,336
868,319,344,329
869,311,301,297
870,329,386,343
871,337,353,340
872,330,345,345
873,365,349,336
874,295,342,339
875,326,286,346
876,368,381,354
877,360,357,353
878,332,348,346
879,345,355,335
880,308,308,327
