Index,V1,V2,Noise,class
526,305,251,238,1
527,369,302,321
528,366,346,300
529,286,346,317
530,362,317,308
531,170,309,291
532,419,213,255
533,402,290,279
534,411,311,327
535,389,364,340
536,167,358,350
537,480,358,353
538,386,357,351
539,437,362,351
540,226,359,351
541,191,359,352
542,433,360,355
543,547,360,356
544,711,359,358
545,713,360,358
546,526,359,354
547,338,358,353
548,201,359,351
549,115,366,365
550,101,432,401
551,118,505,487
552,442,562,536
553,481,546,529
554,526,556,531
555,462,450,496
556,424,476,454
557,288,389,418
558,209,357,389
559,291,449,422
560,258,448,436
561,306,478,469
562,393,470,464
563,384,466,475
564,500,453,451
565,398,436,429
566,418,387,404
567,341,420,408
568,342,380,386
569,358,394,393
570,356,415,416
571,430,415,409
572,393,415,403
573,337,377,393
574,401,377,363
575,358,403,387
576,393,396,389
577,398,416,396
578,371,390,385
579,387,396,387
580,344,355,366
581,320,401,379
582,345,360,364
583,320,361,356
584,318,360,357
585,290,363,353
586,319,369,370
587,319,372,363
588,344,354,357
589,279,349,352
590,316,351,341
591,293,340,347
592,236,373,349
593,338,335,348
594,335,349,342
595,253,326,340
596,305,313,317
597,276,367,340
598,342,335,332
599,326,344,345
600,296,338,343
601,347,323,326
602,291,361,336
603,333,337,337
