Index,V1,V2,Noise,class
1050,354,360,353,0
1051,353,359,353
1052,364,361,356
1053,355,356,355
1054,358,360,354
1055,360,358,354
1056,357,359,354
1057,359,359,354
1058,357,358,354
1059,356,359,353
1060,357,359,354
1061,358,361,367
1062,318,444,428
1063,294,510,462
1064,688,503,503
1065,710,525,489
1066,713,426,496
1067,706,460,453
1068,553,432,424
1069,618,412,421
1070,631,415,397
1071,623,367,388
1072,541,448,418
1073,542,371,386
1074,445,437,411
1075,425,395,402
1076,429,428,415
1077,544,404,401
1078,556,400,389
1079,501,435,413
1080,444,402,393
1081,375,399,375
1082,392,374,387
1083,308,369,375
1084,355,340,367
1085,343,431,374
1086,312,350,398
1087,347,456,418
1088,373,404,397
1089,308,402,398
