Index,V1,V2,Noise,class
766,382,324,351,1
767,393,381,361
768,359,373,361
769,360,349,345
770,319,329,358
771,330,356,355
772,369,358,352
773,383,351,355
774,310,341,342
775,374,372,358
776,310,341,351
777,361,359,352
778,322,355,360
779,375,352,354
780,337,381,363
781,292,364,357
782,356,354,349
783,349,364,349
784,385,365,352
785,385,364,362
786,343,383,365
787,340,376,365
788,361,356,354
789,388,380,354
790,331,353,351
791,325,372,347
792,310,388,371
793,340,371,369
794,196,360,359
795,203,360,359
796,456,359,355
797,313,357,354
798,271,363,356
799,330,358,356
800,428,360,352
801,138,360,352
802,543,359,355
803,515,359,355
804,493,359,355
805,370,359,353
806,202,359,352
807,244,361,351
808,202,359,355
809,258,444,421
810,234,514,475
811,281,554,504
812,363,586,548
813,408,540,529
814,459,486,480
815,476,443,454
816,430,427,425
817,384,387,395
818,343,438,413
819,402,415,410
820,378,427,414
821,402,404,417
822,391,459,426
823,378,413,432
824,369,437,432
825,379,486,457
826,469,458,450
827,359,441,439
828,416,428,436
829,380,417,411
830,359,385,401
831,343,431,403
832,440,374,404
833,392,430,413
834,429,401,403
835,398,393,407
836,393,427,405
837,356,444,427
838,433,416,416
839,353,420,414
840,384,395,396
841,413,396,394
842,388,402,391
843,381,390,382
844,371,386,387
845,353,393,381
846,393,382,377
847,417,391,378
848,369,372,371
849,373,365,359
850,352,359,351
851,366,332,353
852,372,359,352
853,404,346,342
854,373,322,331
855,391,349,336
856,321,326,324
857,387,328,323
858,357,366,342
859,384,353,345
