Index,V1,V2,Noise,class
1050,351,338,342,0
1051,292,358,356
1052,382,306,339
1053,349,382,355
1054,371,354,357
1055,329,360,355
1056,311,347,341
1057,345,371,352
1058,373,345,338
1059,396,340,356
1060,284,368,354
1061,274,359,354
1062,502,359,354
1063,351,358,351
1064,526,357,353
1065,189,360,351
1066,329,358,355
1067,273,359,354
1068,365,360,354
1069,415,359,356
1070,531,359,355
1071,402,359,353
1072,247,358,353
1073,211,360,352
1074,175,360,352
1075,194,383,382
1076,248,459,425
1077,288,544,488
1078,333,557,526
1079,401,522,522
1080,475,507,498
1081,421,452,462
1082,424,429,446
1083,412,399,429
1084,439,463,443
1085,475,460,451
1086,392,455,444
1087,400,475,454
1088,405,461,456
1089,394,445,454
1090,426,456,450
1091,401,431,432
1092,431,372,433
1093,422,454,433
1094,422,418,422
1095,435,391,397
1096,361,375,378
1097,354,369,363
1098,398,376,371
1099,374,390,379
1100,482,401,389
1101,367,411,392
1102,405,397,383
1103,412,397,387
1104,372,395,383
1105,419,382,378
1106,385,364,363
1107,353,367,364
1108,348,351,345
1109,384,382,363
1110,343,357,357
1111,356,343,342
1112,354,359,346
1113,355,338,336
1114,384,343,340
1115,357,335,327
1116,392,361,335
1117,360,349,338
1118,310,325,318
1119,335,329,313
1120,323,323,320
1121,331,333,309
1122,394,354,334
1123,361,331,329
1124,299,328,334
1125,319,333,325
1126,290,315,321
1127,332,331,334
1128,345,343,341
1129,340,340,333
1130,273,335,335
1131,330,333,323
1132,331,312,314
1133,281,363,325
1134,363,310,315
1135,351,357,330
1136,258,332,326
1137,325,333,329
1138,298,349,325
1139,368,333,347
1140,302,349,332
1141,338,327,330
1142,300,323,320
1143,276,336,327
1144,344,343,335
1145,329,340,335
1146,299,335,326
1147,327,309,322
1148,279,351,331
1149,262,336,333
