Index,V1,V2,Noise,class
590,360,360,353,0
591,358,359,353
592,358,360,354
593,358,360,354
594,358,359,354
595,356,359,353
596,357,359,353
597,358,359,353
598,358,359,353
599,359,368,366
600,285,455,427
601,403,535,489
602,463,524,507
603,450,505,487
604,536,488,473
605,469,415,424
606,467,352,370
607,440,330,349
608,373,329,327
609,445,365,354
610,435,378,367
611,465,381,375
612,373,374,366
613,468,357,366
614,389,355,370
615,435,363,345
616,365,411,388
617,448,432,401
618,352,397,393
619,380,395,386
620,371,349,360
621,384,388,368
622,393,372,367
623,341,371,363
624,367,380,375
625,395,374,380
626,416,403,384
627,358,371,377
628,349,389,387
629,296,400,387
630,384,409,393
631,321,399,395
632,402,382,378
633,300,401,378
634,325,367,373
635,270,377,371
636,311,347,371
637,237,409,373
638,357,343,372
639,363,422,384
640,304,391,395
641,294,380,378
642,283,367,375
643,322,377,375
644,360,417,387
645,333,393,389
646,292,373,381
647,271,380,372
648,330,383,367
649,336,387,388
650,313,369,378
651,333,406,383
652,334,381,371
653,298,369,363
654,302,353,378
655,350,375,373
656,326,374,357
657,361,330,373
658,370,373,361
659,313,352,352
660,337,361,345
