Index,V1,V2,Noise,class
525,357,359,355,0
526,361,362,349
527,474,232,274
528,595,275,289
529,711,210,283
530,712,230,318
531,713,315,322
532,579,253,286
533,330,188,201
534,171,417,328
535,312,373,335
536,493,344,355
537,339,347,317
538,358,289,310
539,448,347,366
540,556,345,382
541,460,388,360
542,497,367,372
543,395,339,330
544,362,319,314
545,409,407,407
546,431,399,382
547,450,362,375
548,515,325,353
549,315,332,312
550,357,340,338
551,323,346,349
552,439,353,343
553,470,353,349
554,307,310,303
555,339,360,338
556,276,327,309
557,295,369,345
558,329,383,360
559,268,365,347
560,327,362,342
561,267,322,327
562,293,310,307
563,305,414,374
564,296,336,352
565,284,371,342
