Index,V1,V2,Noise,class
360,357,359,354,0
361,357,359,352
362,356,358,355
363,357,360,353
364,361,363,355
365,357,358,353
366,359,359,354
367,357,359,354
368,358,359,354
369,356,361,354
370,357,360,354
371,358,358,355
372,356,359,355
373,332,342,321
374,268,187,279
375,165,329,300
376,392,215,285
377,710,399,294
378,712,292,389
379,672,388,379
380,282,320,310
381,31,340,314
382,104,278,266
383,180,405,350
384,221,413,377
385,312,394,382
386,342,288,287
387,340,284,332
388,364,418,386
389,406,373,352
390,502,410,413
391,272,349,361
392,442,316,358
393,332,389,339
394,484,405,390
395,299,401,384
396,190,334,362
397,400,381,329
398,276,293,374
399,482,403,380
400,245,324,341
401,396,380,359
402,259,329,330
403,273,355,351
404,259,407,363
405,329,360,365
406,314,339,364
407,263,376,350
408,378,356,358
409,308,290,341
410,403,404,366
411,360,341,347
412,342,348,369
413,335,363,340
414,329,310,336
415,338,378,359
416,340,346,351
417,393,335,352
418,316,349,338
419,337,356,369
420,343,353,351
421,341,326,328
422,340,401,349
423,292,264,299
424,390,424,365
425,404,321,326
